5,-1.9166628063894056,2.3209159305955476,-1.1636097490594668,2.9825112061629877,1.1564752442274804,1.3592304817910135,-1.8432976996333255,1.2971352083526462,1.2748809865718638,0.604014059692513,1.0145454463309074,-2.6172632927134676,2.1713215942187487,0.8525285330772809,-0.4600156995630611,2.665638117084211,0.9106864186409327,0.8000151381928413,1.0547031097863666,-0.5011832783755685,-2.0602213086042287,2.259649337397507,-0.06510627940873892,-0.7049822907832652,-2.987779175692833,1.6274940461598062,1.4311764270452576,2.8089972656219757,-1.232161599494106,2.460729178292997,0.14322032519603445,-1.5105074278100026,-2.7701730962946503,-0.8524243869946613,-2.115517834075746,-0.5247052644300316,-0.07413140339423352,-0.47495967379320314
5,-0.6299241820242445,-1.1477003398100762,-0.27390881884577833,-2.123213608597273,-0.536786507988587,-1.8984522216239297,-0.6738562423899297,2.86686194263784,-2.9788681776372203,-0.47078209325612486,1.8527273293000919,2.2044099050757238,-2.3035505729073873,-2.546383316804664,-0.5431630600027124,1.1325977303914074,-1.3474315015974403,0.8660373752153401,-3.030301010487246,0.08853479119429863,0.9635511589658687,0.305465952548142,-2.4889111904425305,0.611341598985288,-2.632336753260719,1.3479021349757039,1.0217761010480793,-0.7355636183598349,0.5590490907556087,1.23041380421148,-2.4691941414977583,-2.029744389089577,-1.5193213127697278,-2.5140822519295103,2.467151414765426,-0.2427427742633137,0.24838789348331103,1.7089757374258339
10,-0.6299241820242445,-1.1477003398100762,-0.27390881884577833,-2.123213608597273,-0.536786507988587,-1.8984522216239297,-0.6738562423899297,2.86686194263784,-2.9788681776372203,-0.47078209325612486,1.8527273293000919,2.2044099050757238,-2.3035505729073873,-2.546383316804664,-0.5431630600027124,1.1325977303914074,-1.3474315015974403,0.8660373752153401,-3.030301010487246,0.08853479119429863,0.9635511589658687,0.305465952548142,-2.4889111904425305,0.611341598985288,-2.632336753260719,1.3479021349757039,1.0217761010480793,-0.7355636183598349,0.5590490907556087,1.23041380421148,-2.4691941414977583,-2.029744389089577,-1.5193213127697278,-2.5140822519295103,2.467151414765426,-0.2427427742633137,0.24838789348331103,1.7089757374258339
5,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
10,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
15,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
50,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
115,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
1625,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
1845,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
1915,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
2300,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
2560,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
2565,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
2900,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
3175,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
3410,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
3795,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
3835,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
4105,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
4225,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
4765,2.5956665542775754,0.2552577988833371,0.0869936408281049,-2.2817260418648724,0.24503886146561804,-1.737299657314205,-1.2703621344889866,0.6740109837603301,2.974228284053863,-0.5142800080215966,-2.2265551394843195,-1.0870892873467626,-1.5524448860940723,1.9427090691151703,0.6292144407133935,-2.2915752472857545,-0.6316419268564903,0.5755292515556287,-2.168782506260679,-1.4711242390841144,-0.5977780407289952,-2.3604121816341954,-0.6508754735296769,1.8738439436910284,2.1770145004665817,2.414680744722281,0.029915586260186977,1.1343057999484838,0.14963986716297306,-2.488441103103811,-1.365689526304437,-3.111375538792163,-1.7221455464541722,-0.1975533025706584,2.276275934632223,2.527916642165998,-1.1809606409079458,-0.9749433720185778
